data,Bateria,Velocidade do Vento 10m,Intensidade Precipitação do Disdrômetro,Precipitação Acumulada do Disdrômetro,Direção do Vento 10m,Corrente Painel Solar
2015-05-07 18:45:00,13.4,1.8,,,189.0,
2015-05-07 19:45:00,12.72,3.1,,,347.0,220.0
2015-05-07 20:45:00,12.6,1.3,,,351.0,119.0
2015-05-07 21:45:00,12.54,,,,70.0,
2015-05-07 22:45:00,12.49,,,,349.0,
2015-05-07 23:45:00,12.46,,,,12.0,
2015-05-08 00:45:00,12.41,1.4,,,10.0,
2015-05-08 01:45:00,12.34,2.2,,,28.0,
2015-05-08 02:45:00,12.3,2.6,,,34.0,
2015-05-08 03:45:00,12.26,2.2,,,32.0,
2015-05-08 04:45:00,12.21,1.6,,,9.0,
2015-05-08 05:45:00,12.17,,,,28.0,
2015-05-08 06:45:00,12.14,,,,335.0,
2015-05-08 07:45:00,12.12,,,,266.0,
2015-05-08 08:45:00,12.1,,,,317.0,
2015-05-08 09:45:00,12.08,,,,261.0,21.0
2015-05-08 10:45:00,12.11,,,,336.0,167.0
2015-05-08 11:45:00,12.17,1.0,,,324.0,445.0
2015-05-08 12:45:00,12.42,1.6,,,158.0,
2015-05-08 13:45:00,12.6,1.9,,,58.0,
2015-05-08 14:45:00,12.94,2.2,,,96.0,
2015-05-08 15:45:00,13.03,2.2,,,118.0,
2015-05-08 16:45:00,13.5,2.5,,,91.0,
2015-05-08 17:45:00,13.37,2.1,,,109.0,
2015-05-08 18:45:00,13.27,1.8,,,119.0,558.0
2015-05-08 19:45:00,13.07,2.2,,,133.0,
2015-05-08 20:45:00,13.05,2.4,,,91.0,
2015-05-08 21:45:00,12.62,2.4,,,87.0,25.0
2015-05-08 22:45:00,12.57,,,,55.0,
2015-05-08 23:45:00,12.52,1.6,,,54.0,
2015-05-09 00:45:00,12.44,3.9,,,44.0,
2015-05-09 01:45:00,12.36,3.7,,,39.0,
2015-05-09 02:45:00,12.32,2.8,,,35.0,
2015-05-09 03:45:00,12.27,3.8,,,54.0,
2015-05-09 04:45:00,12.23,3.6,,,50.0,
2015-05-09 05:45:00,12.19,3.3,,,42.0,
2015-05-09 06:45:00,12.16,1.9,,,82.0,
2015-05-09 07:45:00,12.12,1.7,,,57.0,
2015-05-09 08:45:00,12.08,1.9,,,90.0,
2015-05-09 09:45:00,12.05,1.4,,,87.0,26.0
2015-05-09 10:45:00,12.06,1.3,,,79.0,215.0
2015-05-09 11:45:00,12.11,1.8,,,137.0,441.0
2015-05-09 12:45:00,12.14,2.8,,,113.0,559.0
2015-05-09 13:45:00,12.4,3.4,,,100.0,
2015-05-09 14:45:00,12.93,3.5,,,102.0,
2015-05-09 15:45:00,13.24,3.0,,,110.0,
2015-05-09 16:45:00,13.57,2.6,,,112.0,
2015-05-09 17:45:00,13.45,2.6,,,95.0,
2015-05-09 18:45:00,13.11,2.1,,,134.0,
2015-05-09 19:45:00,13.0,2.2,,,120.0,
2015-05-09 20:45:00,12.94,2.1,,,95.0,
2015-05-09 21:45:00,12.59,1.6,,,63.0,32.0
2015-05-09 22:45:00,12.54,,,,31.0,
2015-05-09 23:45:00,12.5,,,,49.0,
2015-05-10 00:45:00,12.47,,,,20.0,
2015-05-10 01:45:00,12.43,2.0,,,23.0,
2015-05-10 02:45:00,12.41,3.5,,,45.0,
2015-05-10 03:45:00,12.38,2.4,,,35.0,
2015-05-10 04:45:00,12.35,2.1,,,36.0,
2015-05-10 05:45:00,12.33,1.4,,,55.0,
2015-05-10 06:45:00,12.31,1.6,,,75.0,
2015-05-10 07:45:00,12.29,1.4,,,175.0,
2015-05-10 08:45:00,12.27,1.2,,,136.0,
2015-05-10 09:45:00,12.24,2.2,,,147.0,32.0
2015-05-10 10:45:00,12.28,1.5,,,101.0,193.0
2015-05-10 11:45:00,12.24,1.8,,,120.0,393.0
2015-05-10 12:45:00,12.28,2.4,,,141.0,
2015-05-10 13:45:00,12.46,2.2,,,129.0,
2015-05-10 14:45:00,13.05,1.5,,,172.0,
2015-05-10 15:45:00,13.29,2.2,,,118.0,
2015-05-10 16:45:00,13.47,1.9,,,139.0,
2015-05-10 17:45:00,13.39,2.3,,,146.0,
2015-05-10 18:45:00,13.28,2.3,,,131.0,
2015-05-10 19:45:00,13.36,2.3,,,112.0,
2015-05-10 20:45:00,13.03,2.3,,,88.0,
2015-05-10 21:45:00,12.62,2.0,,,89.0,30.0
2015-05-10 22:45:00,12.57,1.9,,,58.0,
2015-05-10 23:45:00,12.52,1.8,,,50.0,
2015-05-11 00:45:00,12.49,2.3,,,19.0,
2015-05-11 01:45:00,12.45,3.2,,,39.0,
2015-05-11 02:45:00,12.42,1.8,,,22.0,
2015-05-11 03:45:00,12.39,1.5,,,16.0,
2015-05-11 04:45:00,12.36,1.8,,,24.0,
2015-05-11 05:45:00,12.32,2.0,,,36.0,
2015-05-11 06:45:00,12.31,2.8,,,46.0,
2015-05-11 07:45:00,12.29,1.4,,,41.0,
2015-05-11 08:45:00,12.24,1.2,,,36.0,
2015-05-11 09:45:00,12.2,1.8,,,70.0,19.0
2015-05-11 10:45:00,12.19,2.3,,,82.0,144.0
2015-05-11 11:45:00,12.24,2.8,,,79.0,411.0
2015-05-11 12:45:00,12.41,3.0,,,107.0,
2015-05-11 13:45:00,12.63,2.6,,,88.0,
2015-05-11 14:45:00,12.95,2.1,,,79.0,
2015-05-11 15:45:00,13.36,3.1,,,102.0,
2015-05-11 16:45:00,13.68,2.9,,,110.0,
2015-05-11 17:45:00,13.51,2.3,,,115.0,
2015-05-11 18:45:00,13.69,2.9,,,111.0,
2015-05-11 20:45:00,13.01,2.2,,,112.0,
2015-05-11 21:45:00,12.65,1.5,,,75.0,26.0
2015-05-11 22:45:00,12.55,1.5,,,47.0,
2015-05-11 23:45:00,12.45,1.1,,,46.0,
2015-05-12 00:45:00,12.39,,,,33.0,
2015-05-12 01:45:00,12.33,2.8,,,36.0,
2015-05-12 02:45:00,12.27,2.3,,,35.0,
2015-05-12 03:45:00,12.22,1.0,,,10.0,
2015-05-12 04:45:00,12.18,1.0,,,12.0,
2015-05-12 05:45:00,12.15,,,,335.0,
2015-05-12 06:45:00,12.12,,,,306.0,
2015-05-12 07:45:00,12.08,,,,276.0,
2015-05-12 08:45:00,12.04,,,,248.0,
2015-05-12 09:45:00,12.02,,,,266.0,26.0
2015-05-12 10:45:00,12.03,,,,157.0,186.0
2015-05-12 11:45:00,12.09,,,,321.0,423.0
2015-05-12 12:45:00,12.14,1.1,,,79.0,560.0
2015-05-12 13:45:00,12.36,1.7,,,79.0,
2015-05-12 14:45:00,12.88,2.5,,,63.0,
2015-05-12 15:45:00,13.13,2.5,,,82.0,
2015-05-12 16:45:00,13.38,1.8,,,102.0,
2015-05-12 17:45:00,13.61,2.4,,,66.0,
2015-05-12 18:45:00,13.46,2.3,,,107.0,
2015-05-12 19:45:00,13.28,2.2,,,114.0,
2015-05-12 20:45:00,13.04,2.4,,,112.0,
2015-05-12 21:45:00,12.63,1.4,,,103.0,30.0
2015-05-12 22:45:00,12.58,1.2,,,39.0,
2015-05-12 23:45:00,12.53,1.7,,,42.0,
2015-05-13 00:45:00,12.45,,,,29.0,
2015-05-13 01:45:00,12.38,2.5,,,26.0,
2015-05-13 02:45:00,12.32,1.7,,,5.0,
2015-05-13 03:45:00,12.28,1.0,,,360.0,
2015-05-13 04:45:00,12.23,,,,358.0,
2015-05-13 05:45:00,12.19,,,,19.0,
2015-05-13 06:45:00,12.15,,,,354.0,
2015-05-13 07:45:00,12.11,,,,357.0,
2015-05-13 08:45:00,12.07,,,,11.0,
2015-05-13 09:45:00,12.04,,,,27.0,23.0
2015-05-13 10:45:00,12.05,,,,190.0,158.0
2015-05-13 11:45:00,12.11,,,,217.0,397.0
2015-05-13 12:45:00,12.14,1.4,,,174.0,528.0
2015-05-13 13:45:00,12.31,1.9,,,179.0,
2015-05-13 14:45:00,12.78,2.3,,,146.0,
2015-05-13 15:45:00,13.07,2.2,,,173.0,
2015-05-13 16:45:00,13.39,4.0,,,182.0,
2015-05-13 17:45:00,13.43,3.1,,,164.0,
2015-05-13 18:45:00,13.49,3.1,,,164.0,
2015-05-13 19:45:00,13.22,3.2,,,174.0,
2015-05-13 20:45:00,13.01,2.0,,,148.0,
2015-05-13 21:45:00,12.62,1.6,,,89.0,23.0
2015-05-13 22:45:00,12.54,1.3,,,38.0,
2015-05-13 23:45:00,12.44,1.5,,,45.0,
2015-05-14 00:45:00,12.38,1.3,,,30.0,
2015-05-14 01:45:00,12.33,,,,19.0,
2015-05-14 02:45:00,12.28,1.1,,,1.0,
2015-05-14 03:45:00,12.24,,,,312.0,
2015-05-14 04:45:00,12.2,,,,286.0,
2015-05-14 05:45:00,12.16,1.2,,,169.0,
2015-05-14 06:45:00,12.16,1.2,,,169.0,
2015-05-14 07:45:00,12.1,1.0,,,225.0,
2015-05-14 08:45:00,12.1,1.0,,,225.0,
2015-05-14 09:45:00,12.05,,,,300.0,22.0
2015-05-14 10:45:00,12.07,1.0,,,259.0,170.0
2015-05-14 11:45:00,12.16,1.2,,,279.0,468.0
2015-05-14 12:45:00,12.38,1.3,,,277.0,
2015-05-14 13:45:00,12.52,3.0,,,128.0,
2015-05-14 14:45:00,12.63,3.7,,,109.0,
2015-05-14 15:45:00,12.48,2.9,,,126.0,
2015-05-14 16:45:00,12.53,2.9,,,138.0,
2015-05-14 17:45:00,12.65,2.5,,,121.0,
2015-05-14 18:45:00,12.91,2.3,,,136.0,
2015-05-14 19:45:00,12.91,2.0,,,135.0,
2015-05-14 20:45:00,12.67,2.5,,,126.0,
2015-05-14 21:45:00,12.36,2.4,,,125.0,24.0
2015-05-14 22:45:00,12.28,,,,150.0,
2015-05-14 23:45:00,12.22,,,,257.0,
2015-05-15 00:45:00,12.19,,,,307.0,
2015-05-15 01:45:00,12.09,,,,316.0,
2015-05-15 02:45:00,12.02,2.1,,,24.0,
2015-05-15 03:45:00,11.96,1.9,,,28.0,
2015-05-15 12:45:00,11.96,1.9,,,28.0,
2015-05-15 13:45:00,11.91,1.7,,,60.0,
2015-05-15 14:45:00,12.73,3.1,0.0,0.0,114.0,
2015-05-15 15:45:00,13.09,2.7,0.0,0.0,130.0,
2015-05-15 16:45:00,13.18,2.6,0.0,0.0,129.0,
2015-05-15 17:45:00,13.48,2.9,0.0,0.0,100.0,
2015-05-15 18:45:00,13.26,2.7,0.0,0.0,114.0,
2015-05-15 19:45:00,13.24,2.8,0.0,0.0,107.0,
2015-05-15 20:45:00,12.92,2.6,0.0,0.0,119.0,
2015-05-15 21:45:00,12.56,1.7,0.0,0.0,101.0,26.0
2015-05-15 22:45:00,12.51,1.0,0.0,0.0,48.0,
2015-05-15 23:45:00,12.47,,0.0,0.0,66.0,
2015-05-16 00:45:00,12.42,,0.0,0.0,24.0,
2015-05-16 01:45:00,12.36,,0.0,0.0,16.0,
2015-05-16 02:45:00,12.3,1.2,0.0,0.0,31.0,
2015-05-16 03:45:00,12.25,,0.0,0.0,304.0,
2015-05-16 04:45:00,12.21,,0.0,0.0,360.0,
2015-05-16 05:45:00,12.17,,0.0,0.0,1.0,
2015-05-16 06:45:00,12.13,,0.0,0.0,175.0,
2015-05-16 07:45:00,12.09,,0.0,0.0,280.0,
2015-05-16 08:45:00,12.06,,0.0,0.0,226.0,
2015-05-16 09:45:00,12.03,1.8,0.0,0.0,200.0,25.0
2015-05-16 10:45:00,12.05,2.4,0.0,0.0,181.0,234.0
2015-05-16 11:45:00,12.11,3.4,0.0,0.0,198.0,452.0
2015-05-16 12:45:00,12.14,3.2,0.0,0.0,189.0,578.0
2015-05-16 13:45:00,12.35,3.9,0.0,0.0,174.0,
2015-05-16 14:45:00,12.79,4.3,0.0,0.0,165.0,
2015-05-16 15:45:00,13.34,4.6,0.0,0.0,166.0,
2015-05-16 16:45:00,13.63,4.2,0.0,0.0,172.0,
2015-05-16 17:45:00,13.72,3.7,0.0,0.0,144.0,
2015-05-16 18:45:00,13.7,3.4,0.0,0.0,170.0,
2015-05-16 19:45:00,13.54,3.0,0.0,0.0,183.0,
2015-05-16 20:45:00,13.07,2.7,0.0,0.0,171.0,
2015-05-16 21:45:00,12.66,1.9,0.0,0.0,179.0,24.0
2015-05-16 22:45:00,12.61,,0.0,0.0,264.0,
2015-05-17 03:45:00,12.42,,0.0,0.0,31.0,
2015-05-17 04:45:00,12.4,,0.0,0.0,358.0,
2015-05-17 05:45:00,12.34,,0.0,0.0,349.0,
2015-05-17 06:45:00,12.3,,0.0,0.0,241.0,
2015-05-17 07:45:00,12.25,,0.0,0.0,269.0,
2015-05-17 08:45:00,12.21,,0.0,0.0,282.0,
2015-05-17 09:45:00,12.18,,0.0,0.0,305.0,19.0
2015-05-17 10:45:00,12.18,,0.0,0.0,272.0,156.0
2015-05-17 11:45:00,12.21,2.0,0.0,0.0,179.0,370.0
2015-05-17 12:45:00,12.23,2.8,0.0,0.0,159.0,441.0
2015-05-17 13:45:00,12.37,3.3,0.0,0.0,148.0,
2015-05-17 14:45:00,12.98,2.9,0.0,0.0,139.0,
2015-05-17 15:45:00,13.44,2.8,0.0,0.0,123.0,
2015-05-17 16:45:00,13.68,3.2,0.0,0.0,123.0,
2015-05-17 17:45:00,13.68,3.1,0.0,0.0,100.0,
2015-05-17 18:45:00,13.69,2.5,0.0,0.0,126.0,
2015-05-17 19:45:00,13.58,2.7,0.0,0.0,106.0,
2015-05-17 20:45:00,13.03,2.8,0.0,0.0,109.0,
2015-05-17 21:45:00,12.67,2.1,0.0,0.0,95.0,36.0
2015-05-17 22:45:00,12.61,1.1,0.0,0.0,58.0,
2015-05-17 23:45:00,12.57,,0.0,0.0,60.0,
2015-05-18 00:45:00,12.54,,0.0,0.0,70.0,
2015-05-18 01:45:00,12.5,,0.0,0.0,320.0,
2015-05-18 02:45:00,12.47,1.0,0.0,0.0,13.0,
2015-05-18 03:45:00,12.44,,0.0,0.0,21.0,
2015-05-18 04:45:00,12.42,,0.0,0.0,311.0,
2015-05-18 05:45:00,12.39,,0.0,0.0,355.0,
2015-05-18 06:45:00,12.34,,0.0,0.0,42.0,
2015-05-18 07:45:00,12.28,,0.0,0.0,281.0,
2015-05-18 08:45:00,12.24,,0.0,0.0,289.0,
2015-05-18 09:45:00,12.2,,0.0,0.0,277.0,23.0
2015-05-18 10:45:00,12.2,,0.0,0.0,303.0,169.0
2015-05-18 11:45:00,12.26,1.1,0.0,0.0,221.0,429.0
2015-05-18 12:45:00,12.28,2.3,0.0,0.0,152.0,520.0
2015-05-18 13:45:00,12.49,3.0,0.0,0.0,146.0,
2015-05-18 14:45:00,13.01,2.9,0.0,0.0,141.0,
2015-05-18 15:45:00,13.41,3.1,0.0,0.0,142.0,
2015-05-18 16:45:00,13.58,3.1,0.0,0.0,166.0,
2015-05-18 17:45:00,13.65,3.2,0.0,0.0,134.0,
2015-05-18 18:45:00,13.31,2.5,0.0,0.0,118.0,
2015-05-18 19:45:00,13.14,3.3,0.0,0.0,149.0,
2015-05-18 20:45:00,12.95,2.8,0.0,0.0,128.0,
2015-05-18 21:45:00,12.64,2.1,0.0,0.0,117.0,38.0
2015-05-18 22:45:00,12.59,1.0,0.0,0.0,98.0,
2015-05-18 23:45:00,12.55,,0.0,0.0,1.0,
2015-05-19 00:45:00,12.48,,0.0,0.0,314.0,
2015-05-19 01:45:00,12.41,1.2,0.0,0.0,24.0,
2015-05-19 02:45:00,12.35,1.0,0.0,0.0,11.0,
2015-05-19 03:45:00,12.3,,0.0,0.0,26.0,
2015-05-19 04:45:00,12.25,,0.0,0.0,357.0,
2015-05-19 05:45:00,12.2,,0.0,0.0,27.0,
2015-05-19 06:45:00,12.16,1.0,0.0,0.0,360.0,
2015-05-19 07:45:00,12.12,,0.0,0.0,357.0,
2015-05-19 08:45:00,12.08,,0.0,0.0,314.0,
2015-05-19 09:45:00,12.05,,0.0,0.0,261.0,15.0
2015-05-19 10:45:00,12.08,,0.0,0.0,249.0,339.0
2015-05-19 11:45:00,12.12,1.4,0.0,0.0,223.0,500.0
2015-05-19 12:45:00,12.26,1.8,0.0,0.0,179.0,
2015-05-19 13:45:00,12.48,2.3,0.0,0.0,137.0,
2015-05-19 14:45:00,12.79,2.4,0.0,0.0,155.0,
2015-05-19 15:45:00,12.82,2.9,0.0,0.0,162.0,
2015-05-19 16:45:00,12.88,2.6,0.0,0.0,157.0,
2015-05-19 17:45:00,12.95,3.1,0.0,0.0,150.0,
2015-05-19 18:45:00,13.16,2.3,0.0,0.0,141.0,
2015-05-19 19:45:00,13.28,2.8,0.0,0.0,143.0,
2015-05-19 20:45:00,12.88,2.1,0.0,0.0,115.0,
2015-05-19 21:45:00,12.48,1.4,0.0,0.0,104.0,27.0
2015-05-19 22:45:00,12.38,,0.0,0.0,52.0,
2015-05-19 23:45:00,12.31,,0.0,0.0,25.0,
2015-05-20 00:45:00,12.24,2.6,0.0,0.0,36.0,
2015-05-20 01:45:00,12.18,1.8,0.0,0.0,39.0,
2015-05-20 02:45:00,12.13,1.1,0.0,0.0,7.0,
2015-05-20 03:45:00,12.07,1.6,0.0,0.0,24.0,
2015-05-20 04:45:00,12.02,2.0,0.0,0.0,33.0,
2015-05-20 05:45:00,11.97,1.6,0.0,0.0,47.0,
2015-05-20 12:45:00,11.97,1.6,0.0,0.0,47.0,
2015-05-20 13:45:00,11.92,1.4,0.39,63.0,21.0,
2015-05-20 14:45:00,,1.1,0.0,0.0,215.0,
2015-05-20 15:45:00,12.82,1.7,0.0,0.0,202.0,
2015-05-20 16:45:00,12.82,1.3,0.0,0.0,236.0,
2015-05-20 17:45:00,13.07,1.6,0.0,0.0,78.0,
2015-05-20 18:45:00,12.71,1.8,0.0,0.0,126.0,
2015-05-20 19:45:00,12.94,1.8,0.0,0.0,103.0,
2015-05-20 20:45:00,12.53,2.1,0.0,0.0,150.0,
2015-05-20 21:45:00,12.29,,0.0,0.0,202.0,25.0
2015-05-20 22:45:00,12.21,,0.0,0.0,270.0,
2015-05-20 23:45:00,12.14,,0.0,0.0,236.0,
2015-05-21 00:45:00,12.08,,0.0,0.0,286.0,
2015-05-21 01:45:00,12.02,2.3,0.0,0.0,49.0,
2015-05-21 02:45:00,11.96,2.4,0.0,0.0,32.0,
2015-05-21 11:45:00,11.96,2.4,0.0,0.0,32.0,
2015-05-21 12:45:00,11.91,1.9,0.0,0.0,29.0,
2015-05-21 13:45:00,,1.3,0.0,0.0,227.0,
2015-05-21 14:45:00,12.72,1.6,0.0,0.0,203.0,
2015-05-21 15:45:00,12.58,1.7,0.0,0.0,193.0,
2015-05-21 16:45:00,12.36,1.9,0.0,0.0,188.0,
2015-05-21 17:45:00,12.88,1.8,0.0,0.0,164.0,
2015-05-21 18:45:00,12.48,2.4,0.0,0.0,189.0,
2015-05-21 19:45:00,12.45,2.4,0.0,0.0,177.0,
2015-05-21 20:45:00,12.25,1.5,0.0,0.0,199.0,568.0
2015-05-21 21:45:00,12.12,1.7,0.0,0.0,161.0,32.0
2015-05-21 22:45:00,12.05,1.0,0.0,0.0,198.0,
2015-05-21 23:45:00,11.99,,0.0,0.0,8.0,
2015-05-22 00:45:00,11.92,,0.0,0.0,39.0,
2015-05-22 12:45:00,11.92,,0.0,0.0,39.0,
2015-05-22 13:45:00,,2.7,0.0,0.0,154.0,
2015-05-22 14:45:00,12.38,2.7,0.0,0.0,132.0,
2015-05-22 15:45:00,12.43,2.2,1.03,0.0,151.0,
2015-05-22 16:45:00,12.75,2.4,1.03,0.0,131.0,
2015-05-22 17:45:00,12.85,2.6,1.03,0.0,129.0,
2015-05-22 18:45:00,12.75,2.5,1.03,0.0,130.0,
2015-05-22 19:45:00,12.72,2.5,1.03,0.0,125.0,490.0
2015-05-22 20:45:00,12.53,1.8,1.03,0.0,105.0,
2015-05-22 21:45:00,12.22,,1.03,0.0,19.0,21.0
2015-05-22 22:45:00,12.14,,1.03,0.0,286.0,
2015-05-22 23:45:00,12.07,,1.03,0.0,279.0,
2015-05-23 00:45:00,12.01,,1.03,0.0,264.0,
2015-05-23 01:45:00,11.95,1.2,1.0,0.0,13.0,
2015-05-23 12:45:00,11.95,1.2,1.03,0.0,13.0,
2015-05-23 13:45:00,11.89,1.0,1.03,0.0,5.0,
2015-05-23 14:45:00,12.57,3.0,0.0,0.0,119.0,
2015-05-23 15:45:00,12.91,3.1,0.0,0.0,115.0,
2015-05-23 16:45:00,13.06,3.0,0.0,0.0,135.0,
2015-05-23 17:45:00,13.28,2.6,0.0,0.0,120.0,446.0
2015-05-23 18:45:00,13.3,2.5,0.0,0.0,145.0,491.0
2015-05-23 19:45:00,13.08,2.1,0.0,0.0,153.0,
2015-05-23 20:45:00,12.89,2.1,0.0,0.0,111.0,
2015-05-23 21:45:00,12.48,1.3,0.0,0.0,75.0,31.0
2015-05-23 22:45:00,12.44,1.0,0.0,0.0,44.0,
2015-05-23 23:45:00,12.4,1.3,0.0,0.0,56.0,
2015-05-24 00:45:00,12.36,,0.0,0.0,45.0,
2015-05-24 01:45:00,12.3,1.3,0.0,0.0,23.0,
2015-05-24 02:45:00,12.24,1.6,0.0,0.0,15.0,
2015-05-24 03:45:00,12.2,,0.0,0.0,314.0,
2015-05-24 04:45:00,12.15,1.0,0.0,0.0,349.0,
2015-05-24 05:45:00,12.1,,2.28,51.0,353.0,
2015-05-24 06:45:00,12.06,1.0,2.54,62.0,265.0,
2015-05-24 07:45:00,12.01,,2.76,0.0,346.0,
2015-05-24 08:45:00,11.97,,2.76,0.0,276.0,
2015-05-24 09:45:00,11.93,,2.76,0.0,246.0,22.0
2015-05-24 10:45:00,11.93,,2.76,0.0,257.0,179.0
2015-05-24 11:45:00,11.97,,2.76,0.0,215.0,419.0
2015-05-24 12:45:00,12.12,1.3,2.76,0.0,202.0,
2015-05-24 13:45:00,12.35,2.7,2.76,0.0,154.0,
2015-05-24 14:45:00,12.55,2.6,2.76,0.0,162.0,
2015-05-24 15:45:00,12.74,2.5,2.76,0.0,164.0,
2015-05-24 16:45:00,13.02,1.9,2.76,0.0,134.0,
2015-05-24 17:45:00,13.34,2.3,2.76,0.0,121.0,
2015-05-24 18:45:00,13.34,2.3,2.76,0.0,121.0,
2015-05-24 19:45:00,13.34,2.0,2.76,0.0,146.0,503.0
2015-05-24 20:45:00,13.19,2.3,2.76,0.0,147.0,
2015-05-24 21:45:00,12.53,,2.76,0.0,166.0,25.0
2015-05-24 22:45:00,12.48,,2.76,0.0,240.0,
2015-05-24 23:45:00,12.44,,2.76,0.0,309.0,
2015-05-25 00:45:00,12.39,,2.76,0.0,6.0,
2015-05-25 01:45:00,12.3,,2.76,0.0,24.0,
2015-05-25 02:45:00,12.24,,2.76,0.0,30.0,
2015-05-25 03:45:00,12.19,,2.76,0.0,358.0,
2015-05-25 04:45:00,12.13,,2.76,0.0,313.0,
2015-05-25 05:45:00,12.08,,2.76,0.0,309.0,
2015-05-25 06:45:00,12.03,,2.76,0.0,93.0,
2015-05-25 07:45:00,11.98,1.0,2.76,0.0,277.0,
2015-05-25 08:45:00,11.94,,2.76,0.0,255.0,
2015-05-25 09:45:00,11.9,,2.76,0.0,238.0,19.0
2015-05-25 10:45:00,11.92,,2.76,0.0,230.0,300.0
2015-05-25 11:45:00,11.98,1.3,2.76,0.0,218.0,567.0
2015-05-25 12:45:00,11.97,2.2,2.76,0.0,143.0,546.0
2015-05-25 13:45:00,12.21,2.9,2.76,0.0,127.0,
2015-05-25 14:45:00,12.74,3.3,2.76,0.0,123.0,
2015-05-25 15:45:00,12.69,2.4,2.76,0.0,128.0,
2015-05-25 16:45:00,12.93,2.2,2.76,0.0,92.0,
2015-05-25 17:45:00,13.15,3.1,2.76,0.0,145.0,
2015-05-25 18:45:00,13.33,2.3,2.76,0.0,134.0,
2015-05-25 19:45:00,13.05,2.1,2.76,0.0,106.0,
2015-05-25 20:45:00,12.97,2.2,2.76,0.0,130.0,
2015-05-25 21:45:00,12.52,,2.76,0.0,163.0,34.0
2015-05-25 22:45:00,12.47,,2.76,0.0,259.0,
2015-05-25 23:45:00,12.42,,2.76,0.0,326.0,
2015-05-26 00:45:00,12.34,,2.76,0.0,298.0,
2015-05-26 01:45:00,12.28,,2.76,0.0,330.0,
2015-05-26 02:45:00,12.22,,2.76,0.0,22.0,
2015-05-26 03:45:00,12.16,1.0,2.76,0.0,23.0,
2015-05-26 04:45:00,12.12,,2.76,0.0,18.0,
2015-05-26 05:45:00,12.08,,2.76,0.0,1.0,
2015-05-26 06:45:00,12.03,,2.76,0.0,28.0,
2015-05-26 07:45:00,11.99,1.7,2.76,0.0,89.0,
2015-05-26 08:45:00,11.95,,2.76,0.0,231.0,
2015-05-26 09:45:00,11.9,,2.76,0.0,288.0,24.0
2015-05-26 10:45:00,11.9,,2.76,0.0,288.0,269.0
2015-05-26 11:45:00,11.96,1.2,2.76,0.0,11.0,537.0
2015-05-26 12:45:00,12.16,2.0,2.76,0.0,136.0,
2015-05-26 13:45:00,12.35,2.9,2.76,0.0,131.0,
2015-05-26 14:45:00,12.45,2.3,2.76,0.0,134.0,
2015-05-26 15:45:00,12.58,2.5,2.76,0.0,117.0,
2015-05-26 16:45:00,12.86,2.4,2.76,0.0,103.0,
2015-05-26 17:45:00,12.71,2.6,2.76,0.0,151.0,
2015-05-26 18:45:00,13.18,2.9,2.76,0.0,171.0,
2015-05-26 19:45:00,13.0,2.0,2.76,0.0,155.0,
2015-05-26 20:45:00,12.67,1.8,2.76,0.0,148.0,
2015-05-26 21:45:00,12.41,,2.76,0.0,196.0,31.0
2015-05-26 22:45:00,12.31,,2.76,0.0,285.0,
2015-05-26 23:45:00,12.23,,2.76,0.0,305.0,
2015-05-27 00:45:00,12.16,1.4,2.76,0.0,19.0,
2015-05-27 01:45:00,12.1,2.2,2.76,0.0,27.0,
2015-05-27 02:45:00,12.05,2.5,2.76,0.0,34.0,
2015-05-27 03:45:00,11.99,2.1,2.76,0.0,30.0,
2015-05-27 04:45:00,11.94,2.0,2.76,0.0,35.0,
2015-05-27 11:45:00,11.94,2.0,2.76,0.0,35.0,
2015-05-27 12:45:00,11.89,1.6,2.76,0.0,34.0,
2015-05-27 13:45:00,,3.8,0.0,0.0,97.0,
2015-05-27 14:45:00,12.66,3.6,0.0,0.0,115.0,
2015-05-27 15:45:00,12.9,3.6,0.0,0.0,117.0,
2015-05-27 16:45:00,13.03,3.6,0.0,0.0,100.0,
2015-05-27 17:45:00,13.32,3.6,0.0,0.0,107.0,
2015-05-27 18:45:00,13.5,3.2,0.0,0.0,90.0,
2015-05-27 19:45:00,13.33,2.4,0.0,0.0,125.0,
2015-05-27 20:45:00,13.0,1.9,0.0,0.0,102.0,
2015-05-27 21:45:00,12.55,,0.0,0.0,79.0,46.0
2015-05-27 22:45:00,12.5,,0.0,0.0,36.0,
2015-05-27 23:45:00,12.46,,0.0,0.0,64.0,
2015-05-28 00:45:00,12.41,1.0,0.0,0.0,12.0,
2015-05-28 01:45:00,12.38,1.6,0.0,0.0,27.0,
2015-05-28 02:45:00,12.34,1.2,0.0,0.0,8.0,
2015-05-28 03:45:00,12.25,,0.0,0.0,5.0,
2015-05-28 04:45:00,12.19,,0.0,0.0,317.0,
2015-05-28 05:45:00,12.14,,0.0,0.0,14.0,
2015-05-28 06:45:00,12.1,,0.0,0.0,60.0,
2015-05-28 07:45:00,12.05,,0.0,0.0,278.0,
2015-05-28 08:45:00,12.01,,0.0,0.0,270.0,
2015-05-28 09:45:00,11.97,,0.0,0.0,258.0,20.0
2015-05-28 10:45:00,11.97,,0.0,0.0,54.0,189.0
2015-05-28 11:45:00,12.05,1.0,0.0,0.0,263.0,576.0
2015-05-28 12:45:00,12.03,1.3,0.0,0.0,188.0,552.0
2015-05-28 13:45:00,12.24,2.6,0.0,0.0,193.0,
